cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,22,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,2,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,7,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,12,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,4,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,19,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,71,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,73,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,143,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,200,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,250,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,229,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,241,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,192,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,145,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,131,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,218,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,180,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,169,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,207,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,180,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,181,Accidentes
17,Morelos,017,Puente de Ixtla,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,196,Accidentes
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,1997,1,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,1998,1,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,1999,2,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2000,1,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2001,1,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2002,5,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2003,2,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2004,2,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2005,4,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2006,4,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2007,6,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2008,7,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2009,5,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2010,5,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2011,3,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2012,14,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2013,2,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2014,3,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2015,1,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2016,3,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2017,4,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2018,2,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2019,7,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2020,9,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2021,10,Víctimas
17,Morelos,017,Puente de Ixtla,6200009438,Víctimas muertas en los accidentes de tránsito,2022,2,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,1997,16,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,1998,32,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,1999,38,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2000,45,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2001,2,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2002,19,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2003,13,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2004,7,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2005,13,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2006,42,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2007,55,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2008,95,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2009,67,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2010,107,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2011,91,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2012,37,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2013,42,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2014,29,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2015,15,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2016,47,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2017,43,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2018,31,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2019,97,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2020,111,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2021,109,Víctimas
17,Morelos,017,Puente de Ixtla,6200009439,Víctimas heridas en los accidentes de tránsito,2022,88,Víctimas
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,11,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,5,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,13,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,32,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,36,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,74,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,321,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,693,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,656,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,811,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,615,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,559,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,562,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,540,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,439,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,570,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,429,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,453,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,481,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,591,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,655,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,509,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,673,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,600,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,574,Accidentes
17,Morelos,018,Temixco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,564,Accidentes
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,1997,0,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,1998,0,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,1999,0,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2000,3,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2001,0,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2002,0,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2003,5,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2004,4,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2005,5,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2006,1,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2007,3,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2008,5,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2009,9,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2010,6,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2011,5,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2012,4,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2014,3,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2015,6,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2016,2,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2017,4,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2018,3,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2019,8,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2020,3,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2021,2,Víctimas
17,Morelos,018,Temixco,6200009438,Víctimas muertas en los accidentes de tránsito,2022,4,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,1997,11,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,1998,1,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,1999,5,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2000,30,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2001,4,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2002,13,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2003,64,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2004,123,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2005,146,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2006,92,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2007,121,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2008,123,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2009,123,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2010,106,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2011,95,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2012,115,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2013,71,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2014,72,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2015,78,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2016,127,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2017,147,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2018,85,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2019,162,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2020,181,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2021,148,Víctimas
17,Morelos,018,Temixco,6200009439,Víctimas heridas en los accidentes de tránsito,2022,196,Víctimas
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,6,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,5,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,2,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,14,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,5,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,7,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,13,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,7,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,83,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,68,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,63,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,96,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,144,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,147,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,122,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,110,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,106,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,121,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,109,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,117,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,126,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,131,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,128,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,138,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,122,Accidentes
17,Morelos,019,Tepalcingo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,158,Accidentes
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,1997,1,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,1998,1,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,1999,0,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2000,3,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2001,1,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2002,2,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2003,2,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2004,3,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2005,3,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2006,5,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2007,1,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2008,2,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2009,3,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2010,2,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2011,4,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2012,5,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2013,1,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2014,3,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2015,1,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2016,5,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2017,2,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2018,3,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2019,4,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2020,3,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2021,10,Víctimas
17,Morelos,019,Tepalcingo,6200009438,Víctimas muertas en los accidentes de tránsito,2022,4,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,1997,0,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,1998,5,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,1999,7,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2000,12,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2001,6,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2002,16,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2003,20,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2004,17,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2005,46,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2006,31,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2007,43,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2008,36,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2009,46,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2010,46,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2011,28,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2012,8,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2013,21,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2014,25,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2015,26,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2016,41,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2017,68,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2018,53,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2019,44,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2020,48,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2021,63,Víctimas
17,Morelos,019,Tepalcingo,6200009439,Víctimas heridas en los accidentes de tránsito,2022,101,Víctimas
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,0,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,0,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,0,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,7,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,19,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,5,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,12,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,26,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,22,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,48,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,190,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,177,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,200,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,238,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,203,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,268,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,249,Accidentes
17,Morelos,020,Tepoztlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,242,Accidentes
